id,car_number,round_id,team_driver_id
23402,5,958,3372
23403,33,958,3376
23404,3,958,3388
23405,7,958,3375
23406,77,958,3374
23407,55,958,3379
23408,20,958,3386
23409,11,958,3378
23410,31,958,3381
23411,8,958,3391
23412,27,958,3382
23413,30,958,3390
23414,19,958,3377
23415,9,958,3389
23416,14,958,3385
23417,26,958,3380
23418,2,958,3384
23419,36,958,3383
23420,18,958,3387
23421,5,959,3372
23422,44,959,3373
23423,77,959,3374
23424,7,959,3375
23425,3,959,3388
23426,19,959,3377
23427,11,959,3378
23428,8,959,3391
23429,27,959,3382
23430,31,959,3381
23431,94,959,3392
23432,26,959,3380
23433,30,959,3390
23434,14,959,3385
23435,9,959,3389
23436,55,959,3379
23437,18,959,3387
23438,33,959,3376
23439,20,959,3386
23440,2,959,3384
23441,77,960,3374
23442,5,960,3372
23443,7,960,3375
23444,44,960,3373
23445,33,960,3376
23446,11,960,3378
23447,31,960,3381
23448,27,960,3382
23449,19,960,3377
23450,55,960,3379
23451,18,960,3387
23452,26,960,3380
23453,20,960,3386
23454,2,960,3384
23455,9,960,3389
23456,94,960,3392
23457,3,960,3388
23458,30,960,3390
23459,8,960,3391
23460,14,960,3385
23461,44,961,3373
23462,5,961,3372
23463,3,961,3388
23464,11,961,3378
23465,31,961,3381
23466,27,961,3382
23467,55,961,3379
23468,94,961,3392
23469,26,961,3380
23470,8,961,3391
23471,9,961,3389
23472,14,961,3385
23473,19,961,3377
23474,20,961,3386
23475,30,961,3390
23476,18,961,3387
23477,77,961,3374
23478,2,961,3384
23479,33,961,3376
23480,7,961,3375
23481,5,962,3372
23482,7,962,3375
23483,3,962,3388
23484,77,962,3374
23485,33,962,3376
23486,55,962,3379
23487,44,962,3373
23488,8,962,3391
23489,19,962,3377
23490,20,962,3386
23491,30,962,3390
23492,31,962,3381
23493,11,962,3378
23494,26,962,3380
23495,18,962,3387
23496,2,962,3384
23497,9,962,3389
23498,22,962,3393
23499,94,962,3392
23500,27,962,3382
23501,44,963,3373
23502,77,963,3374
23503,3,963,3388
23504,5,963,3372
23505,11,963,3378
23506,31,963,3381
23507,7,963,3375
23508,27,963,3382
23509,18,963,3387
23510,8,963,3391
23511,30,963,3390
23512,20,963,3386
23513,9,963,3389
23514,2,963,3384
23515,94,963,3392
23516,14,963,3385
23517,26,963,3380
23518,33,963,3376
23519,19,963,3377
23520,55,963,3379
23521,3,964,3388
23522,77,964,3374
23523,18,964,3387
23524,5,964,3372
23525,44,964,3373
23526,31,964,3381
23527,20,964,3386
23528,55,964,3379
23529,14,964,3385
23530,94,964,3392
23531,9,964,3389
23532,2,964,3384
23533,8,964,3391
23534,7,964,3375
23535,11,964,3378
23536,19,964,3377
23537,27,964,3382
23538,33,964,3376
23539,26,964,3380
23540,30,964,3390
23541,77,965,3374
23542,5,965,3372
23543,3,965,3388
23544,44,965,3373
23545,7,965,3375
23546,8,965,3391
23547,11,965,3378
23548,31,965,3381
23549,19,965,3377
23550,18,965,3387
23551,30,965,3390
23552,2,965,3384
23553,27,965,3382
23554,94,965,3392
23555,9,965,3389
23556,26,965,3380
23557,55,965,3379
23558,20,965,3386
23559,14,965,3385
23560,33,965,3376
23561,44,966,3373
23562,77,966,3374
23563,7,966,3375
23564,33,966,3376
23565,3,966,3388
23566,27,966,3382
23567,5,966,3372
23568,31,966,3381
23569,11,966,3378
23570,19,966,3377
23571,2,966,3384
23572,20,966,3386
23573,8,966,3391
23574,9,966,3389
23575,26,966,3380
23576,18,966,3387
23577,94,966,3392
23578,14,966,3385
23579,55,966,3379
23580,30,966,3390
23581,5,967,3372
23582,7,967,3375
23583,77,967,3374
23584,44,967,3373
23585,33,967,3376
23586,14,967,3385
23587,55,967,3379
23588,11,967,3378
23589,31,967,3381
23590,2,967,3384
23591,26,967,3380
23592,30,967,3390
23593,20,967,3386
23594,18,967,3387
23595,94,967,3392
23596,9,967,3389
23597,27,967,3382
23598,40,967,3394
23599,8,967,3391
23600,3,967,3388
23601,44,968,3373
23602,5,968,3372
23603,3,968,3388
23604,7,968,3375
23605,77,968,3374
23606,27,968,3382
23607,8,968,3391
23608,19,968,3377
23609,31,968,3381
23610,55,968,3379
23611,18,968,3387
23612,26,968,3380
23613,30,968,3390
23614,2,968,3384
23615,20,968,3386
23616,9,968,3389
23617,11,968,3378
23618,14,968,3385
23619,33,968,3376
23620,94,968,3392
23621,44,969,3373
23622,77,969,3374
23623,5,969,3372
23624,3,969,3388
23625,7,969,3375
23626,31,969,3381
23627,18,969,3387
23628,19,969,3377
23629,11,969,3378
23630,33,969,3376
23631,20,969,3386
23632,26,969,3380
23633,27,969,3382
23634,55,969,3379
23635,8,969,3391
23636,94,969,3392
23637,14,969,3385
23638,9,969,3389
23639,2,969,3384
23640,30,969,3390
23641,44,970,3373
23642,3,970,3388
23643,77,970,3374
23644,55,970,3379
23645,11,970,3378
23646,30,970,3390
23647,2,970,3384
23648,18,970,3387
23649,8,970,3391
23650,31,970,3381
23651,19,970,3377
23652,94,970,3392
23653,20,970,3386
23654,27,970,3382
23655,9,970,3389
23656,26,970,3380
23657,14,970,3385
23658,5,970,3372
23659,33,970,3376
23660,7,970,3375
23661,33,971,3376
23662,44,971,3373
23663,3,971,3388
23664,5,971,3372
23665,77,971,3374
23666,11,971,3378
23667,2,971,3384
23668,18,971,3387
23669,19,971,3377
23670,31,971,3381
23671,14,971,3385
23672,20,971,3386
23673,8,971,3391
23674,10,971,3395
23675,30,971,3390
23676,27,971,3382
23677,94,971,3392
23678,9,971,3389
23679,55,971,3379
23680,7,971,3375
23681,44,972,3373
23682,33,972,3376
23683,3,972,3388
23684,77,972,3374
23685,7,972,3375
23686,31,972,3381
23687,11,972,3378
23688,20,972,3386
23689,8,972,3391
23690,19,972,3377
23691,14,972,3385
23692,30,972,3390
23693,10,972,3395
23694,2,972,3384
23695,94,972,3392
23696,18,972,3387
23697,27,972,3382
23698,9,972,3389
23699,5,972,3372
23700,55,972,3379
23701,44,973,3373
23702,5,973,3372
23703,7,973,3375
23704,33,973,3376
23705,77,973,3374
23706,31,973,3381
23707,55,973,3396
23708,11,973,3378
23709,19,973,3377
23710,26,973,3380
23711,18,973,3387
23712,2,973,3384
23713,39,973,3397
23714,8,973,3391
23715,9,973,3389
23716,20,973,3386
23717,14,973,3385
23718,3,973,3388
23719,94,973,3392
23720,27,973,3382
23721,33,974,3376
23722,77,974,3374
23723,7,974,3375
23724,5,974,3372
23725,31,974,3381
23726,18,974,3387
23727,11,974,3378
23728,20,974,3386
23729,44,974,3373
23730,14,974,3385
23731,19,974,3377
23732,2,974,3384
23733,10,974,3395
23734,94,974,3392
23735,8,974,3391
23736,55,974,3396
23737,9,974,3389
23738,28,974,3397
23739,27,974,3382
23740,3,974,3388
23741,5,975,3372
23742,77,975,3374
23743,7,975,3375
23744,44,975,3373
23745,33,975,3376
23746,3,975,3388
23747,19,975,3377
23748,14,975,3385
23749,11,975,3378
23750,27,975,3382
23751,55,975,3396
23752,10,975,3395
23753,9,975,3389
23754,94,975,3392
23755,8,975,3391
23756,18,975,3387
23757,28,975,3397
23758,31,975,3381
23759,2,975,3384
23760,20,975,3386
23761,77,976,3374
23762,44,976,3373
23763,5,976,3372
23764,7,976,3375
23765,33,976,3376
23766,27,976,3382
23767,11,976,3378
23768,31,976,3381
23769,14,976,3385
23770,19,976,3377
23771,8,976,3391
23772,2,976,3384
23773,20,976,3386
23774,94,976,3392
23775,28,976,3397
23776,10,976,3395
23777,9,976,3389
23778,18,976,3387
23779,55,976,3396
23780,3,976,3388
23781,5,977,3398
23782,44,977,3399
23783,7,977,3400
23784,3,977,3401
23785,14,977,3402
23786,33,977,3403
23787,27,977,3404
23788,77,977,3405
23789,2,977,3406
23790,55,977,3407
23791,11,977,3408
23792,31,977,3409
23793,16,977,3410
23794,18,977,3411
23795,28,977,3412
23796,8,977,3413
23797,20,977,3414
23798,10,977,3415
23799,9,977,3416
23800,35,977,3417
23801,5,978,3398
23802,77,978,3405
23803,44,978,3399
23804,10,978,3415
23805,20,978,3414
23806,27,978,3404
23807,14,978,3402
23808,2,978,3406
23809,9,978,3416
23810,31,978,3409
23811,55,978,3407
23812,16,978,3410
23813,8,978,3413
23814,18,978,3411
23815,35,978,3417
23816,11,978,3408
23817,28,978,3412
23818,7,978,3400
23819,33,978,3403
23820,3,978,3401
23821,3,979,3401
23822,77,979,3405
23823,7,979,3400
23824,44,979,3399
23825,33,979,3403
23826,27,979,3404
23827,14,979,3402
23828,5,979,3398
23829,55,979,3407
23830,20,979,3414
23831,31,979,3409
23832,11,979,3408
23833,2,979,3406
23834,18,979,3411
23835,35,979,3417
23836,9,979,3416
23837,8,979,3413
23838,10,979,3415
23839,16,979,3410
23840,28,979,3412
23841,44,980,3399
23842,7,980,3400
23843,11,980,3408
23844,5,980,3398
23845,55,980,3407
23846,16,980,3410
23847,14,980,3402
23848,18,980,3411
23849,2,980,3406
23850,28,980,3412
23851,9,980,3416
23852,10,980,3415
23853,20,980,3414
23854,77,980,3405
23855,8,980,3413
23856,33,980,3403
23857,3,980,3401
23858,27,980,3404
23859,31,980,3409
23860,35,980,3417
23861,44,981,3399
23862,77,981,3405
23863,33,981,3403
23864,5,981,3398
23865,3,981,3401
23866,20,981,3414
23867,55,981,3407
23868,14,981,3402
23869,11,981,3408
23870,16,981,3410
23871,18,981,3411
23872,28,981,3412
23873,9,981,3416
23874,35,981,3417
23875,2,981,3406
23876,31,981,3409
23877,7,981,3400
23878,8,981,3413
23879,10,981,3415
23880,27,981,3404
23881,3,982,3401
23882,5,982,3398
23883,44,982,3399
23884,7,982,3400
23885,77,982,3405
23886,31,982,3409
23887,10,982,3415
23888,27,982,3404
23889,33,982,3403
23890,55,982,3407
23891,9,982,3416
23892,11,982,3408
23893,20,982,3414
23894,2,982,3406
23895,8,982,3413
23896,35,982,3417
23897,18,982,3411
23898,16,982,3410
23899,28,982,3412
23900,14,982,3402
23901,5,983,3398
23902,77,983,3405
23903,33,983,3403
23904,3,983,3401
23905,44,983,3399
23906,7,983,3400
23907,27,983,3404
23908,55,983,3407
23909,31,983,3409
23910,16,983,3410
23911,10,983,3415
23912,8,983,3413
23913,20,983,3414
23914,11,983,3408
23915,9,983,3416
23916,2,983,3406
23917,35,983,3417
23918,14,983,3402
23919,28,983,3412
23920,18,983,3411
23921,44,984,3399
23922,33,984,3403
23923,7,984,3400
23924,3,984,3401
23925,5,984,3398
23926,20,984,3414
23927,77,984,3405
23928,55,984,3407
23929,27,984,3404
23930,16,984,3410
23931,8,984,3413
23932,2,984,3406
23933,9,984,3416
23934,28,984,3412
23935,35,984,3417
23936,14,984,3402
23937,18,984,3411
23938,11,984,3408
23939,31,984,3409
23940,10,984,3415
23941,33,985,3403
23942,7,985,3400
23943,5,985,3398
23944,8,985,3413
23945,20,985,3414
23946,31,985,3409
23947,11,985,3408
23948,14,985,3402
23949,16,985,3410
23950,9,985,3416
23951,10,985,3415
23952,55,985,3407
23953,35,985,3417
23954,18,985,3411
23955,2,985,3406
23956,44,985,3399
23957,28,985,3412
23958,3,985,3401
23959,77,985,3405
23960,27,985,3404
23961,5,986,3398
23962,44,986,3399
23963,7,986,3400
23964,77,986,3405
23965,3,986,3401
23966,27,986,3404
23967,31,986,3409
23968,14,986,3402
23969,20,986,3414
23970,11,986,3408
23971,2,986,3406
23972,18,986,3411
23973,10,986,3415
23974,35,986,3417
23975,33,986,3403
23976,8,986,3413
23977,55,986,3407
23978,9,986,3416
23979,16,986,3410
23980,28,986,3412
23981,44,987,3399
23982,77,987,3405
23983,7,987,3400
23984,33,987,3403
23985,27,987,3404
23986,8,987,3413
23987,11,987,3408
23988,31,987,3409
23989,9,987,3416
23990,28,987,3412
23991,20,987,3414
23992,55,987,3407
23993,2,987,3406
23994,10,987,3415
23995,16,987,3410
23996,14,987,3402
23997,18,987,3411
23998,5,987,3398
23999,35,987,3417
24000,3,987,3401
24001,44,988,3399
24002,5,988,3398
24003,7,988,3400
24004,3,988,3401
24005,77,988,3405
24006,10,988,3415
24007,20,988,3414
24008,14,988,3402
24009,55,988,3407
24010,8,988,3413
24011,28,988,3412
24012,27,988,3404
24013,31,988,3409
24014,11,988,3408
24015,9,988,3416
24016,35,988,3417
24017,18,988,3411
24018,2,988,3406
24019,33,988,3403
24020,16,988,3410
24021,5,989,3398
24022,44,989,3399
24023,33,989,3403
24024,77,989,3405
24025,11,989,3408
24026,31,989,3409
24027,8,989,3413
24028,20,989,3414
24029,10,989,3415
24030,9,989,3416
24031,55,989,3407
24032,35,989,3417
24033,18,989,3411
24034,28,989,3412
24035,2,989,3406
24036,3,989,3401
24037,7,989,3400
24038,16,989,3410
24039,14,989,3402
24040,27,989,3404
24041,44,990,3399
24042,7,990,3400
24043,77,990,3405
24044,5,990,3398
24045,33,990,3403
24046,31,990,3409
24047,11,990,3408
24048,55,990,3407
24049,18,990,3411
24050,35,990,3417
24051,16,990,3410
24052,2,990,3406
24053,27,990,3404
24054,10,990,3415
24055,9,990,3416
24056,20,990,3414
24057,3,990,3401
24058,14,990,3402
24059,28,990,3412
24060,8,990,3413
24061,44,991,3399
24062,33,991,3403
24063,5,991,3398
24064,77,991,3405
24065,7,991,3400
24066,3,991,3401
24067,14,991,3402
24068,55,991,3407
24069,16,991,3410
24070,27,991,3404
24071,9,991,3416
24072,2,991,3406
24073,10,991,3415
24074,18,991,3411
24075,8,991,3413
24076,11,991,3408
24077,28,991,3412
24078,20,991,3414
24079,35,991,3417
24080,31,991,3409
24081,44,992,3399
24082,77,992,3405
24083,5,992,3398
24084,7,992,3400
24085,33,992,3403
24086,3,992,3401
24087,16,992,3410
24088,20,992,3414
24089,31,992,3409
24090,11,992,3408
24091,8,992,3413
24092,27,992,3404
24093,9,992,3416
24094,14,992,3402
24095,18,992,3411
24096,2,992,3406
24097,55,992,3407
24098,35,992,3417
24099,10,992,3415
24100,28,992,3412
24101,44,993,3399
24102,77,993,3405
24103,33,993,3403
24104,3,993,3401
24105,7,993,3400
24106,5,993,3398
24107,11,993,3408
24108,8,993,3413
24109,31,993,3409
24110,55,993,3407
24111,10,993,3415
24112,9,993,3416
24113,28,993,3412
24114,14,993,3402
24115,2,993,3406
24116,35,993,3417
24117,18,993,3411
24118,16,993,3410
24119,27,993,3404
24120,20,993,3414
24121,7,994,3400
24122,33,994,3403
24123,44,994,3399
24124,5,994,3398
24125,77,994,3405
24126,27,994,3404
24127,55,994,3407
24128,11,994,3408
24129,28,994,3412
24130,9,994,3416
24131,2,994,3406
24132,10,994,3415
24133,35,994,3417
24134,18,994,3411
24135,16,994,3410
24136,3,994,3401
24137,8,994,3413
24138,14,994,3402
24139,31,994,3409
24140,20,994,3414
24141,33,995,3403
24142,5,995,3398
24143,7,995,3400
24144,44,995,3399
24145,77,995,3405
24146,27,995,3404
24147,16,995,3410
24148,2,995,3406
24149,9,995,3416
24150,10,995,3415
24151,31,995,3409
24152,18,995,3411
24153,35,995,3417
24154,28,995,3412
24155,20,995,3414
24156,8,995,3413
24157,3,995,3401
24158,11,995,3408
24159,55,995,3407
24160,14,995,3402
24161,44,996,3399
24162,33,996,3403
24163,7,996,3400
24164,3,996,3401
24165,77,996,3405
24166,5,996,3398
24167,16,996,3410
24168,8,996,3413
24169,20,996,3414
24170,11,996,3408
24171,28,996,3412
24172,55,996,3407
24173,10,996,3415
24174,2,996,3406
24175,31,996,3409
24176,35,996,3417
24177,14,996,3402
24178,18,996,3411
24179,27,996,3404
24180,9,996,3416
24181,44,997,3399
24182,5,997,3398
24183,33,997,3403
24184,3,997,3401
24185,77,997,3405
24186,55,997,3407
24187,16,997,3410
24188,11,997,3408
24189,8,997,3413
24190,20,997,3414
24191,14,997,3402
24192,28,997,3412
24193,18,997,3411
24194,2,997,3406
24195,35,997,3417
24196,10,997,3415
24197,31,997,3409
24198,9,997,3416
24199,7,997,3400
24200,27,997,3404
24201,77,998,3418
24202,44,998,3419
24203,33,998,3420
24204,5,998,3421
24205,16,998,3422
24206,20,998,3423
24207,27,998,3424
24208,7,998,3425
24209,18,998,3426
24210,26,998,3427
24211,10,998,3428
24212,4,998,3429
24213,11,998,3430
24214,23,998,3431
24215,99,998,3432
24216,63,998,3433
24217,88,998,3434
24218,8,998,3435
24219,3,998,3436
24220,55,998,3437
24221,44,999,3419
24222,77,999,3418
24223,16,999,3422
24224,33,999,3420
24225,5,999,3421
24226,4,999,3429
24227,7,999,3425
24228,10,999,3428
24229,23,999,3431
24230,11,999,3430
24231,99,999,3432
24232,26,999,3427
24233,20,999,3423
24234,18,999,3426
24235,63,999,3433
24236,88,999,3434
24237,27,999,3424
24238,3,999,3436
24239,55,999,3437
24240,8,999,3435
24241,44,1000,3419
24242,77,1000,3418
24243,5,1000,3421
24244,33,1000,3420
24245,16,1000,3422
24246,10,1000,3428
24247,3,1000,3436
24248,11,1000,3430
24249,7,1000,3425
24250,23,1000,3431
24251,8,1000,3435
24252,18,1000,3426
24253,20,1000,3423
24254,55,1000,3437
24255,99,1000,3432
24256,63,1000,3433
24257,88,1000,3434
24258,4,1000,3429
24259,26,1000,3427
24260,27,1000,3424
24261,77,1001,3418
24262,44,1001,3419
24263,5,1001,3421
24264,33,1001,3420
24265,16,1001,3422
24266,11,1001,3430
24267,55,1001,3437
24268,4,1001,3429
24269,18,1001,3426
24270,7,1001,3425
24271,23,1001,3431
24272,99,1001,3432
24273,20,1001,3423
24274,27,1001,3424
24275,63,1001,3433
24276,88,1001,3434
24277,10,1001,3428
24278,8,1001,3435
24279,26,1001,3427
24280,3,1001,3436
24281,44,1002,3419
24282,77,1002,3418
24283,33,1002,3420
24284,5,1002,3421
24285,16,1002,3422
24286,10,1002,3428
24287,20,1002,3423
24288,55,1002,3437
24289,26,1002,3427
24290,8,1002,3435
24291,23,1002,3431
24292,3,1002,3436
24293,27,1002,3424
24294,7,1002,3425
24295,11,1002,3430
24296,99,1002,3432
24297,63,1002,3433
24298,88,1002,3434
24299,18,1002,3426
24300,4,1002,3429
24301,44,1003,3419
24302,5,1003,3421
24303,77,1003,3418
24304,33,1003,3420
24305,10,1003,3428
24306,55,1003,3437
24307,26,1003,3427
24308,23,1003,3431
24309,3,1003,3436
24310,8,1003,3435
24311,4,1003,3429
24312,11,1003,3430
24313,27,1003,3424
24314,20,1003,3423
24315,63,1003,3433
24316,18,1003,3426
24317,7,1003,3425
24318,88,1003,3434
24319,99,1003,3432
24320,16,1003,3422
24321,44,1004,3419
24322,5,1004,3421
24323,16,1004,3422
24324,77,1004,3418
24325,33,1004,3420
24326,3,1004,3436
24327,27,1004,3424
24328,10,1004,3428
24329,18,1004,3426
24330,26,1004,3427
24331,55,1004,3437
24332,11,1004,3430
24333,99,1004,3432
24334,8,1004,3435
24335,7,1004,3425
24336,63,1004,3433
24337,20,1004,3423
24338,88,1004,3434
24339,23,1004,3431
24340,4,1004,3429
24341,44,1005,3419
24342,77,1005,3418
24343,16,1005,3422
24344,33,1005,3420
24345,5,1005,3421
24346,55,1005,3437
24347,7,1005,3425
24348,27,1005,3424
24349,4,1005,3429
24350,10,1005,3428
24351,3,1005,3436
24352,11,1005,3430
24353,18,1005,3426
24354,26,1005,3427
24355,23,1005,3431
24356,99,1005,3432
24357,20,1005,3423
24358,88,1005,3434
24359,63,1005,3433
24360,8,1005,3435
24361,33,1006,3420
24362,16,1006,3422
24363,77,1006,3418
24364,5,1006,3421
24365,44,1006,3419
24366,4,1006,3429
24367,10,1006,3428
24368,55,1006,3437
24369,7,1006,3425
24370,99,1006,3432
24371,11,1006,3430
24372,3,1006,3436
24373,27,1006,3424
24374,18,1006,3426
24375,23,1006,3431
24376,8,1006,3435
24377,26,1006,3427
24378,63,1006,3433
24379,20,1006,3423
24380,88,1006,3434
24381,44,1007,3419
24382,77,1007,3418
24383,16,1007,3422
24384,10,1007,3428
24385,33,1007,3420
24386,55,1007,3437
24387,3,1007,3436
24388,7,1007,3425
24389,26,1007,3427
24390,27,1007,3424
24391,4,1007,3429
24392,23,1007,3431
24393,18,1007,3426
24394,63,1007,3433
24395,88,1007,3434
24396,5,1007,3421
24397,11,1007,3430
24398,99,1007,3432
24399,8,1007,3435
24400,20,1007,3423
24401,33,1008,3420
24402,5,1008,3421
24403,26,1008,3427
24404,18,1008,3426
24405,55,1008,3437
24406,23,1008,3431
24407,8,1008,3435
24408,20,1008,3423
24409,44,1008,3419
24410,88,1008,3434
24411,63,1008,3433
24412,7,1008,3425
24413,99,1008,3432
24414,10,1008,3428
24415,77,1008,3418
24416,27,1008,3424
24417,16,1008,3422
24418,4,1008,3429
24419,3,1008,3436
24420,11,1008,3430
24421,44,1009,3419
24422,33,1009,3420
24423,5,1009,3421
24424,16,1009,3422
24425,55,1009,3437
24426,10,1009,3428
24427,7,1009,3425
24428,77,1009,3418
24429,4,1009,3429
24430,23,1009,3431
24431,11,1009,3430
24432,27,1009,3424
24433,20,1009,3423
24434,3,1009,3436
24435,26,1009,3427
24436,63,1009,3433
24437,18,1009,3426
24438,99,1009,3432
24439,88,1009,3434
24440,8,1009,3435
24441,16,1010,3422
24442,44,1010,3419
24443,77,1010,3418
24444,5,1010,3421
24445,23,1010,3438
24446,11,1010,3430
24447,26,1010,3427
24448,27,1010,3424
24449,10,1010,3439
24450,18,1010,3426
24451,4,1010,3429
24452,20,1010,3423
24453,8,1010,3435
24454,3,1010,3436
24455,63,1010,3433
24456,7,1010,3425
24457,88,1010,3434
24458,99,1010,3432
24459,55,1010,3437
24460,33,1010,3420
24461,16,1011,3422
24462,77,1011,3418
24463,44,1011,3419
24464,3,1011,3436
24465,27,1011,3424
24466,23,1011,3438
24467,11,1011,3430
24468,33,1011,3420
24469,99,1011,3432
24470,4,1011,3429
24471,10,1011,3439
24472,18,1011,3426
24473,5,1011,3421
24474,63,1011,3433
24475,7,1011,3425
24476,8,1011,3435
24477,88,1011,3434
24478,20,1011,3423
24479,26,1011,3427
24480,55,1011,3437
24481,5,1012,3421
24482,16,1012,3422
24483,33,1012,3420
24484,44,1012,3419
24485,77,1012,3418
24486,23,1012,3438
24487,4,1012,3429
24488,10,1012,3439
24489,27,1012,3424
24490,99,1012,3432
24491,8,1012,3435
24492,55,1012,3437
24493,18,1012,3426
24494,3,1012,3436
24495,26,1012,3427
24496,88,1012,3434
24497,20,1012,3423
24498,7,1012,3425
24499,11,1012,3430
24500,63,1012,3433
24501,44,1013,3419
24502,77,1013,3418
24503,16,1013,3422
24504,33,1013,3420
24505,23,1013,3438
24506,55,1013,3437
24507,11,1013,3430
24508,4,1013,3429
24509,20,1013,3423
24510,27,1013,3424
24511,18,1013,3426
24512,26,1013,3427
24513,7,1013,3425
24514,10,1013,3439
24515,99,1013,3432
24516,88,1013,3434
24517,63,1013,3433
24518,5,1013,3421
24519,3,1013,3436
24520,8,1013,3435
24521,77,1014,3418
24522,5,1014,3421
24523,44,1014,3419
24524,23,1014,3438
24525,55,1014,3437
24526,16,1014,3422
24527,10,1014,3439
24528,11,1014,3430
24529,18,1014,3426
24530,26,1014,3427
24531,4,1014,3429
24532,7,1014,3425
24533,8,1014,3435
24534,99,1014,3432
24535,20,1014,3423
24536,63,1014,3433
24537,88,1014,3434
24538,33,1014,3420
24539,3,1014,3436
24540,27,1014,3424
24541,44,1015,3419
24542,5,1015,3421
24543,77,1015,3418
24544,16,1015,3422
24545,23,1015,3438
24546,33,1015,3420
24547,11,1015,3430
24548,3,1015,3436
24549,10,1015,3439
24550,27,1015,3424
24551,26,1015,3427
24552,18,1015,3426
24553,55,1015,3437
24554,99,1015,3432
24555,20,1015,3423
24556,63,1015,3433
24557,8,1015,3435
24558,88,1015,3434
24559,7,1015,3425
24560,4,1015,3429
24561,77,1016,3418
24562,44,1016,3419
24563,33,1016,3420
24564,16,1016,3422
24565,23,1016,3438
24566,3,1016,3436
24567,4,1016,3429
24568,55,1016,3437
24569,27,1016,3424
24570,11,1016,3430
24571,7,1016,3425
24572,26,1016,3427
24573,18,1016,3426
24574,99,1016,3432
24575,8,1016,3435
24576,10,1016,3439
24577,63,1016,3433
24578,20,1016,3423
24579,88,1016,3434
24580,5,1016,3421
24581,33,1017,3420
24582,10,1017,3439
24583,55,1017,3437
24584,7,1017,3425
24585,99,1017,3432
24586,3,1017,3436
24587,44,1017,3419
24588,4,1017,3429
24589,11,1017,3430
24590,26,1017,3427
24591,20,1017,3423
24592,63,1017,3433
24593,8,1017,3435
24594,23,1017,3438
24595,27,1017,3424
24596,88,1017,3434
24597,5,1017,3421
24598,16,1017,3422
24599,18,1017,3426
24600,77,1017,3418
24601,44,1018,3419
24602,33,1018,3420
24603,16,1018,3422
24604,77,1018,3418
24605,5,1018,3421
24606,23,1018,3438
24607,11,1018,3430
24608,4,1018,3429
24609,26,1018,3427
24610,55,1018,3437
24611,3,1018,3436
24612,27,1018,3424
24613,7,1018,3425
24614,20,1018,3423
24615,8,1018,3435
24616,99,1018,3432
24617,63,1018,3433
24618,10,1018,3439
24619,88,1018,3434
24620,18,1018,3426
24621,77,1019,3440
24622,16,1019,3441
24623,4,1019,3442
24624,44,1019,3443
24625,55,1019,3444
24626,11,1019,3445
24627,10,1019,3446
24628,31,1019,3447
24629,99,1019,3448
24630,5,1019,3449
24631,6,1019,3450
24632,26,1019,3451
24633,23,1019,3452
24634,7,1019,3453
24635,63,1019,3454
24636,8,1019,3455
24637,20,1019,3456
24638,18,1019,3457
24639,3,1019,3458
24640,33,1019,3459
24641,44,1020,3443
24642,77,1020,3440
24643,33,1020,3459
24644,23,1020,3452
24645,4,1020,3442
24646,11,1020,3445
24647,18,1020,3457
24648,3,1020,3458
24649,55,1020,3444
24650,26,1020,3451
24651,7,1020,3453
24652,20,1020,3456
24653,8,1020,3455
24654,99,1020,3448
24655,10,1020,3446
24656,63,1020,3454
24657,6,1020,3450
24658,31,1020,3447
24659,16,1020,3441
24660,5,1020,3449
24661,44,1021,3443
24662,33,1021,3459
24663,77,1021,3440
24664,18,1021,3457
24665,23,1021,3452
24666,5,1021,3449
24667,11,1021,3445
24668,3,1021,3458
24669,55,1021,3444
24670,20,1021,3456
24671,16,1021,3441
24672,26,1021,3451
24673,4,1021,3442
24674,31,1021,3447
24675,7,1021,3453
24676,8,1021,3455
24677,99,1021,3448
24678,63,1021,3454
24679,6,1021,3450
24680,10,1021,3446
24681,44,1022,3443
24682,33,1022,3459
24683,16,1022,3441
24684,3,1022,3458
24685,4,1022,3442
24686,31,1022,3447
24687,10,1022,3446
24688,23,1022,3452
24689,18,1022,3457
24690,5,1022,3449
24691,77,1022,3440
24692,63,1022,3454
24693,55,1022,3444
24694,99,1022,3448
24695,6,1022,3450
24696,8,1022,3455
24697,7,1022,3453
24698,26,1022,3451
24699,20,1022,3456
24700,27,1022,3460
24701,33,1023,3459
24702,44,1023,3443
24703,77,1023,3440
24704,16,1023,3441
24705,23,1023,3452
24706,18,1023,3457
24707,27,1023,3460
24708,31,1023,3447
24709,4,1023,3442
24710,26,1023,3451
24711,10,1023,3446
24712,5,1023,3449
24713,55,1023,3444
24714,3,1023,3458
24715,7,1023,3453
24716,8,1023,3455
24717,99,1023,3448
24718,63,1023,3454
24719,6,1023,3450
24720,20,1023,3456
24721,44,1024,3443
24722,33,1024,3459
24723,77,1024,3440
24724,18,1024,3457
24725,11,1024,3445
24726,55,1024,3444
24727,5,1024,3449
24728,23,1024,3452
24729,10,1024,3446
24730,4,1024,3442
24731,3,1024,3458
24732,26,1024,3451
24733,31,1024,3447
24734,7,1024,3453
24735,20,1024,3456
24736,99,1024,3448
24737,63,1024,3454
24738,6,1024,3450
24739,8,1024,3455
24740,16,1024,3441
24741,44,1025,3443
24742,77,1025,3440
24743,33,1025,3459
24744,3,1025,3458
24745,31,1025,3447
24746,23,1025,3452
24747,4,1025,3442
24748,10,1025,3446
