id,year,round_number,session_number,position,points,win_count,highest_finish,is_eligible,adjustment_type,driver_id,round_id,season_id,session_id
21646,1993,2,2,1,16,1,1,t,0,652,534,,1600
21647,1993,2,2,2,10,1,1,t,0,613,534,,1600
21648,1993,2,2,3,6,0,2,t,0,712,534,,1600
21649,1993,2,2,4,6,0,3,t,0,697,534,,1600
21650,1993,2,2,5,4,0,3,t,0,703,534,,1600
21651,1993,2,2,6,3,0,4,t,0,679,534,,1600
21652,1993,2,2,7,3,0,4,t,0,708,534,,1600
21653,1993,2,2,8,2,0,5,t,0,690,534,,1600
21654,1993,2,2,9,1,0,6,t,0,704,534,,1600
21655,1993,2,2,10,1,0,6,t,0,655,534,,1600
21656,1993,2,2,,0,0,7,f,0,631,534,,1600
21657,1993,2,2,,0,0,7,f,0,650,534,,1600
21658,1993,2,2,,0,0,8,f,0,685,534,,1600
21659,1993,2,2,,0,0,10,f,0,698,534,,1600
21660,1993,2,2,,0,0,11,f,0,630,534,,1600
21661,1993,2,2,,0,0,12,f,0,716,534,,1600
21662,1993,2,2,,0,0,,f,0,648,534,,1600
21663,1993,2,2,,0,0,,f,0,581,534,,1600
21664,1993,2,2,,0,0,,f,0,705,534,,1600
21665,1993,2,2,,0,0,,f,0,715,534,,1600
21666,1993,2,2,,0,0,,f,0,622,534,,1600
21667,1993,2,2,,0,0,,f,0,677,534,,1600
21668,1993,2,2,,0,0,,f,0,701,534,,1600
21669,1993,2,2,,0,0,,f,0,707,534,,1600
21670,1993,2,2,,0,0,,f,0,717,534,,1600
21671,1993,2,2,,0,0,,f,0,659,534,,1600
21672,1993,3,2,1,26,2,1,t,0,652,535,,1603
21673,1993,3,2,2,14,1,1,t,0,613,535,,1603
21674,1993,3,2,3,12,0,2,t,0,712,535,,1603
21675,1993,3,2,4,6,0,3,t,0,697,535,,1603
21676,1993,3,2,5,6,0,4,t,0,679,535,,1603
21677,1993,3,2,6,4,0,3,t,0,703,535,,1603
21678,1993,3,2,7,3,0,4,t,0,708,535,,1603
21679,1993,3,2,8,2,0,5,t,0,581,535,,1603
21680,1993,3,2,9,2,0,5,t,0,690,535,,1603
21681,1993,3,2,10,1,0,6,t,0,704,535,,1603
21682,1993,3,2,11,1,0,6,t,0,701,535,,1603
21683,1993,3,2,12,1,0,6,t,0,655,535,,1603
21684,1993,3,2,,0,0,7,f,0,631,535,,1603
21685,1993,3,2,,0,0,7,f,0,650,535,,1603
21686,1993,3,2,,0,0,8,f,0,685,535,,1603
21687,1993,3,2,,0,0,9,f,0,698,535,,1603
21688,1993,3,2,,0,0,10,f,0,715,535,,1603
21689,1993,3,2,,0,0,11,f,0,630,535,,1603
21690,1993,3,2,,0,0,12,f,0,716,535,,1603
21691,1993,3,2,,0,0,,f,0,648,535,,1603
21692,1993,3,2,,0,0,,f,0,705,535,,1603
21693,1993,3,2,,0,0,,f,0,645,535,,1603
21694,1993,3,2,,0,0,,f,0,622,535,,1603
21695,1993,3,2,,0,0,,f,0,677,535,,1603
21696,1993,3,2,,0,0,,f,0,707,535,,1603
21697,1993,3,2,,0,0,,f,0,717,535,,1603
21698,1993,3,2,,0,0,,f,0,659,535,,1603
21699,1993,4,2,1,26,2,1,t,0,652,536,,1606
21700,1993,4,2,2,24,2,1,t,0,613,536,,1606
21701,1993,4,2,3,12,0,2,t,0,712,536,,1606
21702,1993,4,2,4,10,0,2,t,0,703,536,,1606
21703,1993,4,2,5,6,0,3,t,0,697,536,,1606
21704,1993,4,2,6,6,0,4,t,0,679,536,,1606
21705,1993,4,2,7,5,0,4,t,0,690,536,,1606
21706,1993,4,2,8,4,0,3,t,0,648,536,,1606
21707,1993,4,2,9,3,0,4,t,0,708,536,,1606
21708,1993,4,2,10,2,0,5,t,0,650,536,,1606
21709,1993,4,2,11,2,0,5,t,0,581,536,,1606
21710,1993,4,2,12,2,0,6,t,0,701,536,,1606
21711,1993,4,2,13,1,0,6,t,0,704,536,,1606
21712,1993,4,2,14,1,0,6,t,0,655,536,,1606
21713,1993,4,2,,0,0,7,f,0,631,536,,1606
21714,1993,4,2,,0,0,7,f,0,716,536,,1606
21715,1993,4,2,,0,0,8,f,0,685,536,,1606
21716,1993,4,2,,0,0,9,f,0,698,536,,1606
21717,1993,4,2,,0,0,9,f,0,677,536,,1606
21718,1993,4,2,,0,0,10,f,0,715,536,,1606
21719,1993,4,2,,0,0,11,f,0,630,536,,1606
21720,1993,4,2,,0,0,,f,0,705,536,,1606
21721,1993,4,2,,0,0,,f,0,645,536,,1606
21722,1993,4,2,,0,0,,f,0,622,536,,1606
21723,1993,4,2,,0,0,,f,0,717,536,,1606
21724,1993,4,2,,0,0,,f,0,707,536,,1606
21725,1993,4,2,,0,0,,f,0,659,536,,1606
21726,1993,5,2,1,34,3,1,t,0,613,537,,1609
21727,1993,5,2,2,32,2,1,t,0,652,537,,1609
21728,1993,5,2,3,14,0,2,t,0,703,537,,1609
21729,1993,5,2,4,12,0,2,t,0,712,537,,1609
21730,1993,5,2,5,6,0,3,t,0,697,537,,1609
21731,1993,5,2,6,6,0,4,t,0,679,537,,1609
21732,1993,5,2,7,5,0,4,t,0,581,537,,1609
21733,1993,5,2,8,5,0,4,t,0,690,537,,1609
21734,1993,5,2,9,4,0,3,t,0,648,537,,1609
21735,1993,5,2,10,3,0,4,t,0,708,537,,1609
21736,1993,5,2,11,2,0,5,t,0,650,537,,1609
21737,1993,5,2,12,2,0,5,t,0,717,537,,1609
21738,1993,5,2,13,2,0,6,t,0,701,537,,1609
21739,1993,5,2,14,2,0,6,t,0,655,537,,1609
21740,1993,5,2,15,1,0,6,t,0,704,537,,1609
21741,1993,5,2,,0,0,7,f,0,631,537,,1609
21742,1993,5,2,,0,0,7,f,0,716,537,,1609
21743,1993,5,2,,0,0,8,f,0,685,537,,1609
21744,1993,5,2,,0,0,9,f,0,698,537,,1609
21745,1993,5,2,,0,0,9,f,0,677,537,,1609
21746,1993,5,2,,0,0,10,f,0,715,537,,1609
21747,1993,5,2,,0,0,11,f,0,630,537,,1609
21748,1993,5,2,,0,0,11,f,0,645,537,,1609
21749,1993,5,2,,0,0,,f,0,705,537,,1609
21750,1993,5,2,,0,0,,f,0,622,537,,1609
21751,1993,5,2,,0,0,,f,0,707,537,,1609
21752,1993,5,2,,0,0,,f,0,659,537,,1609
21753,1993,6,2,1,42,3,1,t,0,652,538,,1612
21754,1993,6,2,2,37,3,1,t,0,613,538,,1612
21755,1993,6,2,3,18,0,2,t,0,712,538,,1612
21756,1993,6,2,4,14,0,2,t,0,703,538,,1612
21757,1993,6,2,5,6,0,3,t,0,697,538,,1612
21758,1993,6,2,6,6,0,4,t,0,679,538,,1612
21759,1993,6,2,7,5,0,3,t,0,648,538,,1612
21760,1993,6,2,8,5,0,4,t,0,708,538,,1612
21761,1993,6,2,9,5,0,4,t,0,581,538,,1612
21762,1993,6,2,10,5,0,4,t,0,690,538,,1612
21763,1993,6,2,11,4,0,3,t,0,685,538,,1612
21764,1993,6,2,12,2,0,5,t,0,650,538,,1612
21765,1993,6,2,13,2,0,5,t,0,717,538,,1612
21766,1993,6,2,14,2,0,6,t,0,701,538,,1612
21767,1993,6,2,15,2,0,6,t,0,655,538,,1612
21768,1993,6,2,16,1,0,6,t,0,704,538,,1612
21769,1993,6,2,,0,0,7,f,0,631,538,,1612
21770,1993,6,2,,0,0,7,f,0,716,538,,1612
21771,1993,6,2,,0,0,9,f,0,698,538,,1612
21772,1993,6,2,,0,0,9,f,0,715,538,,1612
21773,1993,6,2,,0,0,9,f,0,677,538,,1612
21774,1993,6,2,,0,0,10,f,0,622,538,,1612
21775,1993,6,2,,0,0,11,f,0,630,538,,1612
21776,1993,6,2,,0,0,11,f,0,645,538,,1612
21777,1993,6,2,,0,0,13,f,0,705,538,,1612
21778,1993,6,2,,0,0,,f,0,707,538,,1612
21779,1993,6,2,,0,0,,f,0,659,538,,1612
21780,1993,7,2,1,47,4,1,t,0,613,539,,1615
21781,1993,7,2,2,42,3,1,t,0,652,539,,1615
21782,1993,7,2,3,22,0,2,t,0,712,539,,1615
21783,1993,7,2,4,20,0,2,t,0,703,539,,1615
21784,1993,7,2,5,7,0,3,t,0,648,539,,1615
21785,1993,7,2,6,6,0,3,t,0,697,539,,1615
21786,1993,7,2,7,6,0,4,t,0,679,539,,1615
21787,1993,7,2,8,5,0,4,t,0,708,539,,1615
21788,1993,7,2,9,5,0,4,t,0,690,539,,1615
21789,1993,7,2,10,5,0,4,t,0,581,539,,1615
21790,1993,7,2,11,5,0,4,t,0,655,539,,1615
21791,1993,7,2,12,4,0,3,t,0,685,539,,1615
21792,1993,7,2,13,2,0,5,t,0,650,539,,1615
21793,1993,7,2,14,2,0,5,t,0,717,539,,1615
21794,1993,7,2,15,2,0,6,t,0,701,539,,1615
21795,1993,7,2,16,1,0,6,t,0,704,539,,1615
21796,1993,7,2,17,1,0,6,t,0,705,539,,1615
21797,1993,7,2,,0,0,7,f,0,631,539,,1615
21798,1993,7,2,,0,0,7,f,0,716,539,,1615
21799,1993,7,2,,0,0,8,f,0,698,539,,1615
21800,1993,7,2,,0,0,9,f,0,715,539,,1615
21801,1993,7,2,,0,0,9,f,0,677,539,,1615
21802,1993,7,2,,0,0,10,f,0,622,539,,1615
21803,1993,7,2,,0,0,11,f,0,630,539,,1615
21804,1993,7,2,,0,0,11,f,0,645,539,,1615
21805,1993,7,2,,0,0,17,f,0,707,539,,1615
21806,1993,7,2,,0,0,,f,0,659,539,,1615
21807,1993,8,2,1,57,5,1,t,0,613,540,,1618
21808,1993,8,2,2,45,3,1,t,0,652,540,,1618
21809,1993,8,2,3,28,0,2,t,0,712,540,,1618
21810,1993,8,2,4,24,0,2,t,0,703,540,,1618
21811,1993,8,2,5,9,0,3,t,0,648,540,,1618
21812,1993,8,2,6,6,0,3,t,0,697,540,,1618
21813,1993,8,2,7,6,0,4,t,0,679,540,,1618
21814,1993,8,2,8,5,0,4,t,0,708,540,,1618
21815,1993,8,2,9,5,0,4,t,0,690,540,,1618
21816,1993,8,2,10,5,0,4,t,0,581,540,,1618
21817,1993,8,2,11,5,0,4,t,0,655,540,,1618
21818,1993,8,2,12,4,0,3,t,0,685,540,,1618
21819,1993,8,2,13,3,0,5,t,0,717,540,,1618
21820,1993,8,2,14,2,0,5,t,0,650,540,,1618
21821,1993,8,2,15,2,0,6,t,0,701,540,,1618
21822,1993,8,2,16,1,0,6,t,0,704,540,,1618
21823,1993,8,2,17,1,0,6,t,0,705,540,,1618
21824,1993,8,2,,0,0,7,f,0,715,540,,1618
21825,1993,8,2,,0,0,7,f,0,631,540,,1618
21826,1993,8,2,,0,0,7,f,0,716,540,,1618
21827,1993,8,2,,0,0,8,f,0,698,540,,1618
21828,1993,8,2,,0,0,9,f,0,677,540,,1618
21829,1993,8,2,,0,0,10,f,0,622,540,,1618
21830,1993,8,2,,0,0,11,f,0,645,540,,1618
21831,1993,8,2,,0,0,11,f,0,630,540,,1618
21832,1993,8,2,,0,0,17,f,0,707,540,,1618
21833,1993,8,2,,0,0,,f,0,659,540,,1618
21834,1993,9,2,1,67,6,1,t,0,613,541,,1621
21835,1993,9,2,2,47,3,1,t,0,652,541,,1621
21836,1993,9,2,3,30,0,2,t,0,703,541,,1621
21837,1993,9,2,4,28,0,2,t,0,712,541,,1621
21838,1993,9,2,5,9,0,3,t,0,581,541,,1621
21839,1993,9,2,6,9,0,3,t,0,648,541,,1621
21840,1993,9,2,7,9,0,4,t,0,679,541,,1621
21841,1993,9,2,8,6,0,3,t,0,697,541,,1621
21842,1993,9,2,9,5,0,4,t,0,708,541,,1621
21843,1993,9,2,10,5,0,4,t,0,690,541,,1621
21844,1993,9,2,11,5,0,4,t,0,655,541,,1621
21845,1993,9,2,12,4,0,3,t,0,685,541,,1621
21846,1993,9,2,13,3,0,5,t,0,717,541,,1621
21847,1993,9,2,14,2,0,5,t,0,650,541,,1621
21848,1993,9,2,15,2,0,6,t,0,701,541,,1621
21849,1993,9,2,16,1,0,6,t,0,704,541,,1621
21850,1993,9,2,17,1,0,6,t,0,631,541,,1621
21851,1993,9,2,18,1,0,6,t,0,705,541,,1621
21852,1993,9,2,,0,0,7,f,0,715,541,,1621
21853,1993,9,2,,0,0,7,f,0,716,541,,1621
21854,1993,9,2,,0,0,8,f,0,698,541,,1621
21855,1993,9,2,,0,0,9,f,0,677,541,,1621
21856,1993,9,2,,0,0,10,f,0,622,541,,1621
21857,1993,9,2,,0,0,11,f,0,645,541,,1621
21858,1993,9,2,,0,0,11,f,0,630,541,,1621
21859,1993,9,2,,0,0,13,f,0,707,541,,1621
21860,1993,9,2,,0,0,,f,0,656,541,,1621
21861,1993,9,2,,0,0,,f,0,659,541,,1621
21862,1993,10,2,1,77,7,1,t,0,613,542,,1624
21863,1993,10,2,2,50,3,1,t,0,652,542,,1624
21864,1993,10,2,3,36,0,2,t,0,703,542,,1624
21865,1993,10,2,4,28,0,2,t,0,712,542,,1624
21866,1993,10,2,5,11,0,3,t,0,581,542,,1624
21867,1993,10,2,6,10,0,3,t,0,697,542,,1624
21868,1993,10,2,7,9,0,3,t,0,648,542,,1624
21869,1993,10,2,8,9,0,4,t,0,679,542,,1624
21870,1993,10,2,9,6,0,4,t,0,655,542,,1624
21871,1993,10,2,10,5,0,4,t,0,708,542,,1624
21872,1993,10,2,11,5,0,4,t,0,690,542,,1624
21873,1993,10,2,12,4,0,3,t,0,685,542,,1624
21874,1993,10,2,13,3,0,5,t,0,717,542,,1624
21875,1993,10,2,14,2,0,5,t,0,650,542,,1624
21876,1993,10,2,15,2,0,6,t,0,701,542,,1624
21877,1993,10,2,16,1,0,6,t,0,704,542,,1624
21878,1993,10,2,17,1,0,6,t,0,631,542,,1624
21879,1993,10,2,18,1,0,6,t,0,705,542,,1624
21880,1993,10,2,,0,0,7,f,0,715,542,,1624
21881,1993,10,2,,0,0,7,f,0,716,542,,1624
21882,1993,10,2,,0,0,8,f,0,698,542,,1624
21883,1993,10,2,,0,0,9,f,0,677,542,,1624
21884,1993,10,2,,0,0,10,f,0,622,542,,1624
21885,1993,10,2,,0,0,11,f,0,645,542,,1624
21886,1993,10,2,,0,0,11,f,0,630,542,,1624
21887,1993,10,2,,0,0,13,f,0,707,542,,1624
21888,1993,10,2,,0,0,14,f,0,656,542,,1624
21889,1993,10,2,,0,0,,f,0,659,542,,1624
21890,1993,11,2,1,77,7,1,t,0,613,543,,1627
21891,1993,11,2,2,50,3,1,t,0,652,543,,1627
21892,1993,11,2,3,38,1,1,t,0,712,543,,1627
21893,1993,11,2,4,36,0,2,t,0,703,543,,1627
21894,1993,11,2,5,17,0,2,t,0,581,543,,1627
21895,1993,11,2,6,11,0,3,t,0,648,543,,1627
21896,1993,11,2,7,10,0,3,t,0,697,543,,1627
21897,1993,11,2,8,10,0,3,t,0,655,543,,1627
21898,1993,11,2,9,9,0,4,t,0,679,543,,1627
21899,1993,11,2,10,5,0,4,t,0,708,543,,1627
21900,1993,11,2,11,5,0,4,t,0,690,543,,1627
21901,1993,11,2,12,4,0,3,t,0,685,543,,1627
21902,1993,11,2,13,4,0,4,t,0,631,543,,1627
21903,1993,11,2,14,3,0,5,t,0,717,543,,1627
21904,1993,11,2,15,2,0,5,t,0,650,543,,1627
21905,1993,11,2,16,2,0,6,t,0,705,543,,1627
21906,1993,11,2,17,2,0,6,t,0,701,543,,1627
21907,1993,11,2,18,1,0,6,t,0,704,543,,1627
21908,1993,11,2,,0,0,7,f,0,715,543,,1627
21909,1993,11,2,,0,0,7,f,0,716,543,,1627
21910,1993,11,2,,0,0,8,f,0,698,543,,1627
21911,1993,11,2,,0,0,9,f,0,677,543,,1627
21912,1993,11,2,,0,0,9,f,0,645,543,,1627
21913,1993,11,2,,0,0,10,f,0,622,543,,1627
21914,1993,11,2,,0,0,10,f,0,707,543,,1627
21915,1993,11,2,,0,0,11,f,0,630,543,,1627
21916,1993,11,2,,0,0,14,f,0,656,543,,1627
21917,1993,11,2,,0,0,,f,0,659,543,,1627
21918,1993,12,2,1,81,7,1,t,0,613,544,,1630
21919,1993,12,2,2,53,3,1,t,0,652,544,,1630
21920,1993,12,2,3,48,2,1,t,0,712,544,,1630
21921,1993,12,2,4,42,0,2,t,0,703,544,,1630
21922,1993,12,2,5,18,0,2,t,0,581,544,,1630
21923,1993,12,2,6,11,0,3,t,0,648,544,,1630
21924,1993,12,2,7,11,0,4,t,0,679,544,,1630
21925,1993,12,2,8,10,0,3,t,0,697,544,,1630
21926,1993,12,2,9,10,0,3,t,0,655,544,,1630
21927,1993,12,2,10,5,0,4,t,0,708,544,,1630
21928,1993,12,2,11,5,0,4,t,0,690,544,,1630
21929,1993,12,2,12,4,0,3,t,0,685,544,,1630
21930,1993,12,2,13,4,0,4,t,0,631,544,,1630
21931,1993,12,2,14,3,0,5,t,0,717,544,,1630
21932,1993,12,2,15,2,0,5,t,0,650,544,,1630
21933,1993,12,2,16,2,0,6,t,0,705,544,,1630
21934,1993,12,2,17,2,0,6,t,0,701,544,,1630
21935,1993,12,2,18,1,0,6,t,0,704,544,,1630
21936,1993,12,2,,0,0,7,f,0,715,544,,1630
21937,1993,12,2,,0,0,7,f,0,716,544,,1630
21938,1993,12,2,,0,0,8,f,0,698,544,,1630
21939,1993,12,2,,0,0,9,f,0,677,544,,1630
21940,1993,12,2,,0,0,9,f,0,645,544,,1630
21941,1993,12,2,,0,0,10,f,0,622,544,,1630
21942,1993,12,2,,0,0,10,f,0,707,544,,1630
21943,1993,12,2,,0,0,11,f,0,630,544,,1630
21944,1993,12,2,,0,0,14,f,0,656,544,,1630
21945,1993,12,2,,0,0,,f,0,659,544,,1630
21946,1993,13,2,1,81,7,1,t,0,613,545,,1633
21947,1993,13,2,2,58,3,1,t,0,712,545,,1633
21948,1993,13,2,3,53,3,1,t,0,652,545,,1633
21949,1993,13,2,4,42,0,2,t,0,703,545,,1633
21950,1993,13,2,5,20,0,2,t,0,581,545,,1633
21951,1993,13,2,6,11,0,3,t,0,648,545,,1633
21952,1993,13,2,7,11,0,4,t,0,679,545,,1633
21953,1993,13,2,8,10,0,2,t,0,685,545,,1633
21954,1993,13,2,9,10,0,3,t,0,697,545,,1633
21955,1993,13,2,10,10,0,3,t,0,655,545,,1633
21956,1993,13,2,11,7,0,3,t,0,717,545,,1633
21957,1993,13,2,12,5,0,4,t,0,708,545,,1633
21958,1993,13,2,13,5,0,4,t,0,690,545,,1633
21959,1993,13,2,14,5,0,4,t,0,705,545,,1633
21960,1993,13,2,15,4,0,4,t,0,631,545,,1633
21961,1993,13,2,16,2,0,5,t,0,650,545,,1633
21962,1993,13,2,17,2,0,6,t,0,701,545,,1633
21963,1993,13,2,18,1,0,6,t,0,704,545,,1633
21964,1993,13,2,19,1,0,6,t,0,698,545,,1633
21965,1993,13,2,,0,0,7,f,0,715,545,,1633
21966,1993,13,2,,0,0,7,f,0,716,545,,1633
21967,1993,13,2,,0,0,7,f,0,656,545,,1633
21968,1993,13,2,,0,0,9,f,0,677,545,,1633
21969,1993,13,2,,0,0,9,f,0,645,545,,1633
21970,1993,13,2,,0,0,10,f,0,622,545,,1633
21971,1993,13,2,,0,0,10,f,0,707,545,,1633
21972,1993,13,2,,0,0,11,f,0,630,545,,1633
21973,1993,13,2,,0,0,11,f,0,718,545,,1633
21974,1993,13,2,,0,0,,f,0,659,545,,1633
21975,1993,13,2,,0,0,,f,0,719,545,,1633
21976,1993,14,2,1,87,7,1,t,0,613,546,,1636
21977,1993,14,2,2,62,3,1,t,0,712,546,,1636
21978,1993,14,2,3,53,3,1,t,0,652,546,,1636
21979,1993,14,2,4,52,1,1,t,0,703,546,,1636
21980,1993,14,2,5,20,0,2,t,0,581,546,,1636
21981,1993,14,2,6,13,0,2,t,0,685,546,,1636
21982,1993,14,2,7,12,0,3,t,0,648,546,,1636
21983,1993,14,2,8,11,0,4,t,0,679,546,,1636
21984,1993,14,2,9,10,0,3,t,0,697,546,,1636
21985,1993,14,2,10,10,0,3,t,0,655,546,,1636
21986,1993,14,2,11,7,0,3,t,0,717,546,,1636
21987,1993,14,2,12,7,0,4,t,0,705,546,,1636
21988,1993,14,2,13,5,0,4,t,0,690,546,,1636
21989,1993,14,2,14,5,0,4,t,0,708,546,,1636
21990,1993,14,2,15,4,0,4,t,0,631,546,,1636
21991,1993,14,2,16,2,0,5,t,0,650,546,,1636
21992,1993,14,2,17,2,0,6,t,0,701,546,,1636
21993,1993,14,2,18,1,0,6,t,0,704,546,,1636
21994,1993,14,2,19,1,0,6,t,0,698,546,,1636
21995,1993,14,2,,0,0,7,f,0,656,546,,1636
21996,1993,14,2,,0,0,7,f,0,715,546,,1636
21997,1993,14,2,,0,0,7,f,0,716,546,,1636
21998,1993,14,2,,0,0,9,f,0,677,546,,1636
21999,1993,14,2,,0,0,9,f,0,645,546,,1636
22000,1993,14,2,,0,0,10,f,0,622,546,,1636
22001,1993,14,2,,0,0,10,f,0,707,546,,1636
22002,1993,14,2,,0,0,11,f,0,630,546,,1636
22003,1993,14,2,,0,0,11,f,0,718,546,,1636
22004,1993,14,2,,0,0,,f,0,696,546,,1636
22005,1993,14,2,,0,0,,f,0,659,546,,1636
22006,1993,14,2,,0,0,,f,0,719,546,,1636
22007,1993,14,2,,0,0,,f,0,714,546,,1636
22008,1993,15,2,1,93,7,1,t,0,613,547,,1639
22009,1993,15,2,2,65,3,1,t,0,712,547,,1639
22010,1993,15,2,3,63,4,1,t,0,652,547,,1639
22011,1993,15,2,4,52,1,1,t,0,703,547,,1639
22012,1993,15,2,5,20,0,2,t,0,581,547,,1639
22013,1993,15,2,6,13,0,2,t,0,685,547,,1639
22014,1993,15,2,7,12,0,3,t,0,648,547,,1639
22015,1993,15,2,8,11,0,4,t,0,679,547,,1639
22016,1993,15,2,9,10,0,3,t,0,697,547,,1639
22017,1993,15,2,10,10,0,3,t,0,655,547,,1639
22018,1993,15,2,11,7,0,3,t,0,717,547,,1639
22019,1993,15,2,12,7,0,4,t,0,705,547,,1639
22020,1993,15,2,13,5,0,4,t,0,690,547,,1639
22021,1993,15,2,14,5,0,4,t,0,708,547,,1639
22022,1993,15,2,15,4,0,3,t,0,696,547,,1639
22023,1993,15,2,16,4,0,4,t,0,631,547,,1639
22024,1993,15,2,17,2,0,5,t,0,650,547,,1639
22025,1993,15,2,18,2,0,5,t,0,715,547,,1639
22026,1993,15,2,19,2,0,6,t,0,701,547,,1639
22027,1993,15,2,20,1,0,6,t,0,704,547,,1639
22028,1993,15,2,21,1,0,6,t,0,698,547,,1639
22029,1993,15,2,22,1,0,6,t,0,720,547,,1639
22030,1993,15,2,,0,0,7,f,0,656,547,,1639
22031,1993,15,2,,0,0,7,f,0,716,547,,1639
22032,1993,15,2,,0,0,9,f,0,677,547,,1639
22033,1993,15,2,,0,0,9,f,0,645,547,,1639
22034,1993,15,2,,0,0,10,f,0,622,547,,1639
22035,1993,15,2,,0,0,10,f,0,707,547,,1639
22036,1993,15,2,,0,0,11,f,0,630,547,,1639
22037,1993,15,2,,0,0,11,f,0,718,547,,1639
22038,1993,15,2,,0,0,12,f,0,721,547,,1639
22039,1993,15,2,,0,0,,f,0,722,547,,1639
22040,1993,15,2,,0,0,,f,0,659,547,,1639
22041,1993,15,2,,0,0,,f,0,719,547,,1639
22042,1993,15,2,,0,0,,f,0,714,547,,1639
22043,1993,16,2,1,99,7,1,t,0,613,548,44,1642
22044,1993,16,2,2,73,5,1,t,0,652,548,44,1642
22045,1993,16,2,3,69,3,1,t,0,712,548,44,1642
22046,1993,16,2,4,52,1,1,t,0,703,548,44,1642
22047,1993,16,2,5,20,0,2,t,0,581,548,44,1642
22048,1993,16,2,6,16,0,2,t,0,685,548,44,1642
22049,1993,16,2,7,13,0,3,t,0,648,548,44,1642
22050,1993,16,2,8,12,0,3,t,0,655,548,44,1642
22051,1993,16,2,9,11,0,4,t,0,679,548,44,1642
22052,1993,16,2,10,10,0,3,t,0,697,548,44,1642
22053,1993,16,2,11,7,0,3,t,0,717,548,44,1642
22054,1993,16,2,12,7,0,4,t,0,705,548,44,1642
22055,1993,16,2,13,5,0,4,t,0,690,548,44,1642
22056,1993,16,2,14,5,0,4,t,0,708,548,44,1642
22057,1993,16,2,15,4,0,3,t,0,696,548,44,1642
22058,1993,16,2,16,4,0,4,t,0,631,548,44,1642
22059,1993,16,2,17,2,0,5,t,0,650,548,44,1642
22060,1993,16,2,18,2,0,5,t,0,715,548,44,1642
22061,1993,16,2,19,2,0,6,t,0,701,548,44,1642
22062,1993,16,2,20,1,0,6,t,0,704,548,44,1642
22063,1993,16,2,21,1,0,6,t,0,698,548,44,1642
22064,1993,16,2,22,1,0,6,t,0,720,548,44,1642
22065,1993,16,2,,0,0,7,f,0,656,548,44,1642
22066,1993,16,2,,0,0,7,f,0,677,548,44,1642
22067,1993,16,2,,0,0,7,f,0,716,548,44,1642
22068,1993,16,2,,0,0,9,f,0,645,548,44,1642
22069,1993,16,2,,0,0,10,f,0,622,548,44,1642
22070,1993,16,2,,0,0,10,f,0,707,548,44,1642
22071,1993,16,2,,0,0,11,f,0,630,548,44,1642
22072,1993,16,2,,0,0,11,f,0,718,548,44,1642
22073,1993,16,2,,0,0,12,f,0,721,548,44,1642
22074,1993,16,2,,0,0,,f,0,722,548,44,1642
22075,1993,16,2,,0,0,,f,0,659,548,44,1642
22076,1993,16,2,,0,0,,f,0,719,548,44,1642
22077,1993,16,2,,0,0,,f,0,714,548,44,1642
22078,1994,1,2,1,10,1,1,t,0,703,549,,1645
22079,1994,1,2,2,6,0,2,t,0,712,549,,1645
22080,1994,1,2,3,4,0,3,t,0,685,549,,1645
22081,1994,1,2,4,3,0,4,t,0,715,549,,1645
22082,1994,1,2,5,2,0,5,t,0,707,549,,1645
22083,1994,1,2,6,1,0,6,t,0,705,549,,1645
22084,1994,1,2,,0,0,7,f,0,679,549,,1645
22085,1994,1,2,,0,0,8,f,0,656,549,,1645
22086,1994,1,2,,0,0,9,f,0,698,549,,1645
22087,1994,1,2,,0,0,10,f,0,718,549,,1645
22088,1994,1,2,,0,0,11,f,0,723,549,,1645
22089,1994,1,2,,0,0,12,f,0,695,549,,1645
22090,1994,1,2,,0,0,,f,0,652,549,,1645
22091,1994,1,2,,0,0,,f,0,648,549,,1645
22092,1994,1,2,,0,0,,f,0,720,549,,1645
22093,1994,1,2,,0,0,,f,0,724,549,,1645
22094,1994,1,2,,0,0,,f,0,687,549,,1645
22095,1994,1,2,,0,0,,f,0,697,549,,1645
22096,1994,1,2,,0,0,,f,0,708,549,,1645
22097,1994,1,2,,0,0,,f,0,725,549,,1645
22098,1994,1,2,,0,0,,f,0,696,549,,1645
22099,1994,1,2,,0,0,,f,0,630,549,,1645
22100,1994,1,2,,0,0,,f,0,692,549,,1645
22101,1994,1,2,,0,0,,f,0,655,549,,1645
22102,1994,1,2,,0,0,,f,0,726,549,,1645
22103,1994,1,2,,0,0,,f,0,684,549,,1645
22104,1994,1,2,,0,0,,f,0,727,549,,1645
22105,1994,1,2,,0,0,,f,0,709,549,,1645
22106,1994,2,2,1,20,2,1,t,0,703,550,,1648
22107,1994,2,2,2,7,0,3,t,0,715,550,,1648
22108,1994,2,2,3,6,0,2,t,0,712,550,,1648
22109,1994,2,2,4,6,0,2,t,0,655,550,,1648
22110,1994,2,2,5,4,0,3,t,0,685,550,,1648
22111,1994,2,2,6,3,0,4,t,0,708,550,,1648
22112,1994,2,2,7,2,0,5,t,0,707,550,,1648
22113,1994,2,2,8,2,0,5,t,0,725,550,,1648
22114,1994,2,2,9,1,0,6,t,0,698,550,,1648
22115,1994,2,2,10,1,0,6,t,0,705,550,,1648
22116,1994,2,2,,0,0,7,f,0,679,550,,1648
22117,1994,2,2,,0,0,8,f,0,718,550,,1648
