id,number,duration,local_timestamp,lap_id,session_entry_id
4806,1,00:00:26.315,14:54:06,398887,34730
4807,1,00:00:25.054,14:41:40,398960,34734
4808,2,00:00:35.327,14:55:37,398969,34734
4809,1,00:00:25.714,14:38:55,399039,34738
4810,2,00:00:25.608,14:53:05,399048,34738
4811,1,00:00:25.114,14:25:55,399112,34742
4812,2,00:00:25.561,14:54:36,399130,34742
4813,1,00:00:25.512,14:27:38,399194,34746
4814,2,00:00:26.836,14:56:10,399212,34746
4815,1,00:00:25.215,14:29:11,399276,34750
4816,2,00:00:27.064,14:54:39,399292,34750
4817,1,00:00:26.698,14:37:17,399362,34754
4818,2,00:00:27.68,14:54:34,399373,34754
4819,1,00:00:27.738,14:38:53,399444,34758
4820,2,00:00:28.112,14:54:40,399454,34758
4821,1,00:00:25.766,14:17:20,399511,34762
4822,2,00:00:25.45,14:53:13,399533,34762
4823,1,00:00:24.934,14:37:38,399602,34765
4824,2,00:00:25.182,14:56:25,399614,34765
4825,1,00:00:26.044,14:31:01,399677,34768
4826,2,00:00:27.407,14:56:16,399693,34768
4827,1,00:00:27.364,14:29:22,399755,34771
4828,2,00:00:25.478,14:54:01,399770,34771
4829,3,00:00:24.673,15:22:23,399789,34771
4830,1,00:00:33.49,14:29:44,399834,34774
4831,2,00:00:25.111,14:54:03,399849,34774
4832,1,00:00:26.517,14:55:34,399928,34777
4833,1,00:00:29.117,14:22:57,399985,34779
4834,2,00:00:27.38,15:00:18,400008,34779
4835,3,00:00:26.292,15:21:24,400021,34779
4836,1,00:00:27.176,14:22:52,400060,34781
4837,2,00:00:26.435,14:52:28,400078,34781
4838,3,00:00:33.342,15:23:18,400098,34781
4839,1,00:00:28.242,14:17:30,400109,34783
4840,2,00:00:27.166,14:57:11,400133,34783
4841,3,00:00:45.7,15:21:45,400149,34783
4842,1,00:00:25.604,14:24:33,400161,34785
4843,2,00:00:25.459,14:54:44,400180,34785
4844,1,00:00:25.583,14:15:27,400191,34787
4845,2,00:00:38.811,14:40:27,400205,34787
4846,3,00:00:25.879,14:53:21,400213,34787
4847,4,00:00:31.241,14:58:47,400216,34787
4848,1,00:01:32.609,14:03:20,400219,34790
4849,2,00:00:19.918,14:07:55,400220,34790
4850,3,00:00:27.698,14:17:32,400225,34790
4851,1,00:00:22.243,14:35:00,400284,34800
4852,1,00:00:22.597,14:17:58,400344,34804
4853,2,00:00:22.361,14:51:55,400370,34804
4854,1,00:00:22.184,14:33:59,400429,34808
4855,1,00:00:23.586,14:29:59,400499,34812
4856,2,00:00:22.909,15:04:02,400525,34812
4857,1,00:00:22.466,14:31:29,400573,34816
4858,2,00:00:22.728,15:10:35,400603,34816
4859,1,00:00:22.82,14:18:14,400636,34820
4860,2,00:00:23.263,14:47:15,400658,34820
4861,1,00:00:22.872,14:31:21,400719,34824
4862,2,00:00:24.018,14:53:47,400736,34824
4863,1,00:00:22.876,14:31:34,400792,34828
4864,2,00:00:23.111,15:11:06,400822,34828
4865,1,00:00:23.517,14:21:10,400856,34832
4866,2,00:00:24.445,15:07:17,400891,34832
4867,1,00:00:22.556,14:43:33,400944,34835
4868,2,00:00:24.757,15:04:50,400960,34835
4869,1,00:00:27.952,14:26:24,401002,34838
4870,1,00:00:23,14:26:28,401074,34842
4871,2,00:00:22.627,15:02:16,401101,34842
4872,1,00:00:23.412,14:21:13,401141,34845
4873,2,00:00:23.928,14:58:41,401169,34845
4874,1,00:00:23.68,14:26:26,401215,34848
4875,2,00:00:23.055,14:55:43,401237,34848
4876,3,00:00:32.114,15:05:13,401244,34848
4877,1,00:00:22.957,14:22:44,401282,34851
4878,2,00:00:23.299,14:56:10,401307,34851
4879,1,00:00:23.162,14:56:12,401376,34853
4880,1,00:00:24.784,14:18:36,401416,34854
4881,2,00:00:24.516,14:54:55,401443,34854
4882,1,00:00:23.987,14:15:49,401483,34856
4883,2,00:00:23.608,14:51:16,401509,34856
4884,1,00:00:29.732,14:24:03,401558,34858
4885,2,00:00:25.069,15:03:24,401587,34858
4886,1,00:00:22.925,14:32:47,401634,34860
4887,1,00:00:20.058,17:42:18,401699,34869
4888,1,00:00:20.422,17:40:51,401752,34873
4889,1,00:00:20.614,17:33:39,401802,34877
4890,1,00:00:20.593,17:18:49,401848,34881
4891,1,00:00:20.108,17:31:52,401909,34885
4892,1,00:00:19.732,17:39:20,401967,34889
4893,1,00:00:19.84,17:15:04,402008,34893
4894,2,00:00:20.155,17:45:00,402024,34893
4895,1,00:00:20.069,17:13:24,402061,34897
4896,2,00:00:22.497,17:41:33,402076,34897
4897,1,00:00:20.347,17:41:18,402130,34901
4898,1,00:00:19.445,17:17:02,402170,34904
4899,2,00:00:19.858,17:56:01,402191,34904
4900,1,00:00:20.185,17:15:21,402223,34908
4901,2,00:00:20.64,17:50:53,402242,34908
4902,1,00:00:20.67,17:17:13,402276,34910
4903,2,00:00:20.713,17:49:03,402293,34910
4904,1,00:00:21.132,17:22:51,402331,34913
4905,2,00:00:23.588,17:52:45,402347,34913
4906,1,00:00:20.772,17:15:24,402379,34916
4907,1,00:00:20.965,17:24:54,402435,34918
4908,2,00:00:20.561,18:02:14,402455,34918
4909,1,00:00:29.227,17:19:20,402483,34920
4910,2,00:00:21.533,17:58:37,402504,34920
4911,1,00:00:21.083,17:34:12,402543,34923
4912,2,00:00:20.559,17:51:13,402552,34923
4913,1,00:00:33.405,17:05:57,402579,34925
4914,1,00:00:20.282,17:13:24,402633,34927
4915,2,00:00:20.654,17:48:59,402652,34927
4916,1,00:00:26.187,17:58:28,402701,34930
4917,1,00:00:22.028,17:11:34,402716,34932
4918,2,00:00:21.03,17:54:32,402739,34932
4919,1,00:00:24.802,17:13:37,402750,34935
4920,1,00:00:22.918,14:28:15,402775,34939
4921,2,00:00:16.983,14:38:16,402782,34939
4922,3,00:00:18.716,14:40:21,402783,34939
4923,4,00:00:22.109,15:10:44,402808,34939
4924,1,00:00:21.945,14:21:12,402843,34943
4925,2,00:00:17.165,14:38:17,402856,34943
4926,3,00:00:18.455,14:40:22,402857,34943
4927,1,00:00:21.916,14:29:32,402924,34947
4928,2,00:00:21.206,14:38:20,402930,34947
4929,3,00:00:18.455,14:40:26,402931,34947
4930,1,00:00:21.89,14:15:15,402986,34951
4931,2,00:00:17.959,14:38:13,403004,34951
4932,3,00:00:18.22,14:40:18,403005,34951
4933,4,00:00:21.035,15:11:53,403031,34951
4934,1,00:00:21.183,14:20:04,403064,34955
4935,2,00:00:19.408,14:38:18,403078,34955
4936,3,00:00:18.347,14:40:23,403079,34955
4937,4,00:00:22.284,15:18:09,403110,34955
4938,1,00:00:22.859,14:14:05,403133,34959
4939,2,00:00:22.035,14:35:01,403150,34959
4940,3,00:00:18.307,14:38:27,403152,34959
4941,4,00:00:18.964,14:40:31,403153,34959
4942,1,00:00:22.662,14:35:02,403224,34963
4943,2,00:00:18.86,14:38:29,403226,34963
4944,3,00:00:19.554,14:40:32,403227,34963
4945,1,00:00:22.605,14:14:11,403280,34966
4946,2,00:00:33.462,14:38:24,403299,34966
4947,3,00:00:18.636,14:40:43,403300,34966
4948,1,00:00:21.047,14:14:09,403352,34968
4949,2,00:00:20.876,14:38:22,403371,34968
4950,3,00:00:17.8,14:40:27,403372,34968
4951,4,00:00:21.639,15:07:54,403394,34968
4952,1,00:00:22.613,14:19:05,403429,34972
4953,2,00:00:23.738,14:31:36,403439,34972
4954,3,00:00:18.064,14:38:14,403443,34972
4955,4,00:00:18.342,14:40:19,403444,34972
4956,1,00:00:22.053,14:29:00,403509,34975
4957,2,00:00:16.475,14:38:43,403516,34975
4958,3,00:00:18.308,14:40:44,403517,34975
4959,4,00:00:21.921,14:56:13,403529,34975
4960,1,00:00:21.745,14:17:57,403572,34978
4961,2,00:00:16.851,14:38:35,403588,34978
4962,3,00:00:18.382,14:40:37,403589,34978
4963,4,00:00:22.728,15:06:59,403610,34978
4964,1,00:00:20.929,14:38:23,403659,34980
4965,2,00:00:17.739,14:40:29,403660,34980
4966,3,00:00:22.707,14:58:35,403674,34980
4967,1,00:00:22.033,14:16:43,403713,34982
4968,2,00:00:17.721,14:38:32,403730,34982
4969,3,00:00:19.611,14:40:34,403731,34982
4970,4,00:00:27.119,15:05:46,403751,34982
4971,1,00:00:22.98,14:18:03,403785,34984
4972,2,00:00:16.419,14:38:39,403801,34984
4973,3,00:00:19.041,14:40:41,403802,34984
4974,4,00:00:24.326,15:07:01,403823,34984
4975,1,00:00:23.326,14:36:58,403871,34986
4976,2,00:00:16.218,14:38:45,403872,34986
4977,3,00:00:17.828,14:40:46,403873,34986
4978,4,00:00:25.234,15:07:11,403894,34986
4979,1,00:00:21.883,14:14:12,403924,34988
4980,2,00:00:21.412,14:35:10,403941,34988
4981,3,00:00:16.544,14:38:37,403943,34988
4982,4,00:00:17.97,14:40:39,403944,34988
4983,1,00:00:21.924,14:13:00,403993,34990
4984,2,00:00:22.879,14:35:08,404011,34990
4985,3,00:00:16.764,14:38:36,404013,34990
4986,4,00:00:18.194,14:40:38,404014,34990
4987,1,00:00:22.601,14:12:55,404059,34993
4988,2,00:00:21.58,14:32:37,404075,34993
4989,3,00:00:16.227,14:38:40,404079,34993
4990,4,00:00:19.028,14:40:42,404080,34993
4991,5,00:00:27.834,15:06:56,404101,34993
4992,1,00:00:21.097,14:18:00,404130,34997
4993,2,00:00:17.388,14:38:33,404146,34997
4994,3,00:00:19.015,14:40:35,404147,34997
4995,4,00:00:21.231,15:13:53,404174,34997
4996,1,00:00:30.343,13:18:15,404223,35007
4997,2,00:00:28.728,13:37:20,404233,35007
4998,1,00:00:31.995,13:18:23,404278,35011
4999,2,00:00:29.429,13:39:11,404289,35011
5000,1,00:00:29.395,13:18:22,404333,35015
5001,2,00:00:29.715,13:37:29,404343,35015
5002,1,00:00:30.198,13:16:16,404387,35019
5003,2,00:00:29.813,13:37:41,404398,35019
5004,1,00:00:29.578,13:14:16,404441,35023
5005,2,00:00:30.462,13:36:00,404452,35023
5006,1,00:00:29.475,13:18:27,404498,35027
5007,2,00:00:28.915,13:37:40,404508,35027
5008,1,00:00:30.747,13:14:18,404550,35030
5009,2,00:00:29.867,13:38:06,404562,35030
5010,1,00:00:30.786,13:14:18,404605,35034
5011,2,00:00:29.895,13:37:56,404617,35034
5012,1,00:00:31.381,13:14:20,404660,35038
5013,2,00:00:29.163,13:34:24,404670,35038
5014,1,00:00:30.315,13:16:22,404716,35042
5015,2,00:00:30.327,13:36:19,404726,35042
5016,1,00:00:29.243,13:16:20,404770,35045
5017,2,00:00:29.403,13:36:16,404780,35045
5018,3,00:00:29.346,14:13:29,404802,35045
5019,1,00:00:30.093,13:16:23,404823,35048
5020,2,00:00:29.588,13:38:19,404834,35048
5021,1,00:00:32.374,13:14:19,404874,35050
5022,2,00:00:28.799,13:38:11,404886,35050
5023,3,00:00:28.936,14:15:22,404908,35050
5024,1,00:00:29.808,13:14:17,404928,35054
5025,2,00:00:29.282,13:36:28,404939,35054
5026,1,00:00:30.981,13:18:46,404984,35058
5027,2,00:00:30.143,13:36:33,404993,35058
5028,1,00:00:41.508,13:14:22,405034,35060
5029,2,00:00:29.884,13:38:37,405046,35060
5030,1,00:00:30.804,13:14:23,405087,35063
5031,2,00:00:29.201,13:38:33,405099,35063
5032,3,00:00:28.45,14:17:42,405122,35063
5033,1,00:00:29.784,13:16:27,405139,35066
5034,2,00:00:55.697,13:36:38,405149,35066
5035,3,00:00:41.486,13:42:54,405152,35066
5036,1,00:00:29.998,13:16:29,405177,35068
5037,2,00:00:30.135,13:38:55,405188,35068
5038,1,00:00:31.632,13:14:21,405201,35070
5039,2,00:00:30.882,13:36:36,405212,35070
5040,1,00:00:35.393,13:18:48,405222,35073
5041,2,00:01:44.98,13:25:31,405225,35073
5042,1,00:00:31.812,13:14:25,405231,35074
5043,1,00:00:21.441,14:26:24,405249,35076
5044,2,00:00:21.773,15:02:31,405274,35076
5045,1,00:00:21.233,14:27:51,405323,35080
5046,2,00:00:22.351,15:03:58,405348,35080
5047,1,00:00:22.241,14:25:05,405394,35084
5048,2,00:00:22.006,14:51:15,405412,35084
5049,1,00:00:21.64,14:23:42,405466,35088
5050,2,00:00:21.535,15:02:46,405493,35088
5051,1,00:00:22.389,14:26:36,405541,35092
5052,2,00:00:21.687,14:58:38,405563,35092
5053,1,00:00:21.951,14:45:43,405627,35096
5054,2,00:00:21.857,15:15:47,405648,35096
5055,1,00:00:22.099,14:25:20,405685,35099
5056,2,00:00:21.897,15:07:43,405714,35099
5057,1,00:00:22.96,14:26:49,405758,35103
5058,2,00:00:22.417,15:04:57,405784,35103
5059,1,00:00:21.704,14:26:54,405830,35107
5060,2,00:00:21.405,15:06:27,405857,35107
5061,1,00:00:22.014,14:24:03,405900,35111
5062,2,00:00:23.35,15:00:48,405925,35111
5063,1,00:00:22.689,14:43:00,405985,35115
5064,2,00:00:29.941,15:02:11,405998,35115
5065,1,00:00:21.892,14:41:39,406055,35118
5066,2,00:00:21.665,15:00:49,406068,35118
5067,1,00:00:22.828,14:25:32,406114,35120
5068,2,00:00:22.52,14:58:00,406136,35120
5069,1,00:00:22.427,14:24:03,406184,35123
5070,2,00:00:22.303,14:56:35,406206,35123
5071,1,00:00:21.99,14:38:48,406265,35126
5072,2,00:00:22.051,14:56:36,406277,35126
5073,1,00:00:22.105,14:39:02,406335,35128
5074,2,00:00:27.951,15:11:10,406357,35128
5075,1,00:00:22.778,14:19:45,406393,35131
5076,2,00:00:22.965,15:01:04,406421,35131
5077,1,00:00:21.793,14:40:31,406478,35134
5078,2,00:00:22.366,15:39:36,406518,35134
5079,1,00:00:23.486,14:16:53,406531,35136
5080,2,00:00:22.765,14:55:42,406557,35136
5081,1,00:00:23.873,14:28:54,406608,35138
5082,2,00:00:23.198,15:10:26,406636,35138
5083,3,00:00:23.308,15:35:34,406653,35138
5084,1,00:00:24.254,14:46:44,406689,35140
5085,1,00:00:22.229,14:14:06,406736,35142
5086,2,00:00:16.486,14:18:47,406739,35142
5087,3,00:00:22.718,14:45:17,406757,35142
5088,1,00:00:18.65,14:22:05,406806,35146
5089,2,00:00:18.504,14:49:19,406826,35146
5090,3,00:00:18.475,15:06:57,406839,35146
5091,1,00:00:18.964,14:19:31,406874,35150
5092,2,00:00:18.738,14:48:12,406895,35150
5093,3,00:00:18.979,15:05:49,406908,35150
5094,1,00:00:19.017,14:18:08,406943,35154
5095,2,00:00:19.137,14:41:22,406960,35154
5096,3,00:00:18.967,15:04:32,406977,35154
5097,1,00:00:19.693,14:18:12,407013,35158
5098,2,00:00:18.936,14:40:04,407029,35158
5099,3,00:00:28.364,15:03:08,407046,35158
5100,1,00:00:19.23,14:20:57,407085,35162
5101,2,00:00:19.472,14:45:38,407103,35162
5102,3,00:00:19,15:06:01,407118,35162
5103,1,00:00:22.393,14:22:21,407156,35166
5104,2,00:00:19.142,14:47:02,407174,35166
5105,3,00:00:19.525,15:07:26,407189,35166
5106,1,00:00:19.608,14:19:45,407224,35170
5107,2,00:00:19.144,14:47:20,407244,35170
5108,3,00:00:19.907,15:03:45,407256,35170
5109,1,00:00:19.427,14:21:12,407295,35174
5110,2,00:00:19.124,14:46:05,407313,35174
5111,3,00:00:19.268,15:06:40,407328,35174
5112,1,00:00:18.796,14:19:43,407362,35177
5113,2,00:00:19.183,14:48:41,407383,35177
5114,1,00:00:19.233,14:14:25,407427,35181
5115,2,00:00:19.223,14:40:47,407446,35181
5116,3,00:00:19.379,15:02:46,407462,35181
5117,1,00:00:20.099,14:38:07,407513,35185
5118,2,00:00:19.326,15:08:16,407535,35185
5119,1,00:00:19.258,14:22:38,407569,35188
5120,2,00:00:19.44,14:42:04,407583,35188
5121,3,00:00:19.127,15:08:04,407602,35188
5122,1,00:00:20.301,14:26:51,407641,35191
5123,2,00:00:19.863,15:03:00,407667,35191
5124,1,00:00:22.751,14:15:46,407701,35194
5125,2,00:00:19.747,14:43:41,407721,35194
5126,3,00:00:19.547,15:13:57,407743,35194
5127,1,00:00:23.243,14:13:06,407767,35197
5128,2,00:00:20.227,14:42:23,407788,35197
5129,3,00:00:19.264,15:11:20,407809,35197
5130,1,00:00:19.034,14:18:33,407838,35199
5131,2,00:00:19.159,14:47:45,407859,35199
5132,1,00:00:19.813,14:20:05,407906,35201
5133,2,00:00:19.626,14:39:43,407920,35201
5134,3,00:00:19.658,15:07:36,407940,35201
5135,1,00:00:20.148,14:25:46,407976,35203
5136,2,00:00:19.318,14:49:34,407993,35203
5137,1,00:00:19.298,14:06:10,408028,35205
5138,2,00:00:26.688,14:38:38,408051,35205
5139,3,00:00:19.725,15:06:33,408071,35205
5140,1,00:00:31.317,14:21:38,408106,35208
5141,2,00:00:20.919,14:48:35,408125,35208
5142,3,00:00:21.186,15:12:22,408142,35208
5143,1,00:00:29.865,14:13:07,408166,35210
5144,2,00:00:19.944,14:30:11,408178,35210
5145,3,00:00:19.755,15:02:30,408201,35210
5146,1,00:00:18.59,14:15:48,408226,35212
5147,2,00:00:36.395,14:39:36,408243,35212
5148,1,00:16:36.15,14:24:29,408265,35216
5149,2,00:00:22.596,15:14:15,408282,35216
5150,1,00:16:38.401,14:24:30,408312,35220
5151,2,00:00:22.531,15:12:33,408328,35220
5152,1,00:16:40.478,14:24:34,408359,35224
5153,2,00:00:24.343,15:05:00,408371,35224
5154,3,00:00:22.432,15:26:06,408382,35224
5155,1,00:00:23.564,14:15:53,408401,35226
5156,2,00:16:38.468,14:24:31,408404,35226
5157,3,00:00:24.015,15:08:55,408418,35226
5158,1,00:00:23.783,14:16:04,408448,35230
5159,2,00:16:40.284,14:24:36,408451,35230
5160,3,00:00:22.652,15:10:56,408466,35230
5161,1,00:00:22.403,14:05:53,408490,35234
5162,2,00:16:38.511,14:24:44,408498,35234
5163,3,00:00:22.762,15:09:03,408512,35234
5164,1,00:16:38.234,14:24:32,408545,35238
5165,2,00:00:22.451,15:08:57,408559,35238
5166,1,00:00:22.19,14:18:36,408587,35239
5167,2,00:16:38.328,14:24:46,408589,35239
5168,3,00:00:22.318,15:09:06,408603,35239
5169,1,00:01:27.084,14:06:21,408628,35243
5170,2,00:00:23.061,14:15:56,408632,35243
5171,3,00:15:43.158,14:25:53,408636,35243
5172,4,00:00:23.056,15:11:06,408651,35243
5173,1,00:00:22.484,14:07:44,408676,35247
5174,2,00:16:40.664,14:24:35,408683,35247
5175,3,00:00:22.515,15:07:04,408696,35247
5176,1,00:00:31.235,14:05:46,408722,35251
5177,2,00:16:38.546,14:24:49,408730,35251
5178,3,00:00:23.231,14:55:40,408737,35251
5179,4,00:00:22.727,15:17:02,408748,35251
5180,1,00:00:23.486,14:18:38,408775,35255
5181,2,00:16:38.622,14:24:48,408777,35255
5182,3,00:00:23.561,15:07:18,408790,35255
5183,1,00:00:23.705,14:16:08,408820,35258
5184,2,00:16:39.366,14:24:42,408823,35258
5185,3,00:00:23.107,15:09:21,408837,35258
5186,1,00:16:40.466,14:24:38,408869,35261
5187,2,00:00:23.359,15:05:19,408881,35261
5188,3,00:00:23.363,15:32:37,408895,35261
5189,1,00:00:22.698,14:16:08,408911,35263
5190,2,00:16:40.234,14:24:40,408914,35263
5191,3,00:00:23.333,15:07:20,408927,35263
5192,4,00:00:22.578,15:30:48,408939,35263
5193,1,00:00:28.718,14:16:18,408957,35266
5194,2,00:16:40.98,14:24:51,408960,35266
5195,3,00:00:24.208,15:11:25,408975,35266
5196,1,00:00:26.39,14:05:52,408996,35268
5197,2,00:16:41.198,14:24:52,409004,35268
5198,3,00:00:30.238,15:09:23,409018,35268
5199,1,00:00:25.55,14:38:25,409083,35285
5200,1,00:00:23.633,14:40:05,409140,35289
5201,1,00:00:25.472,14:26:54,409187,35293
5202,2,00:00:25.033,14:52:00,409204,35293
5203,1,00:00:24.116,14:25:27,409242,35297
5204,2,00:00:24.279,14:53:31,409261,35297
5205,1,00:00:23.745,14:27:03,409299,35301
5206,2,00:00:23.633,14:58:08,409320,35301
5207,1,00:00:24.161,14:22:38,409352,35305
5208,2,00:00:23.899,14:47:55,409369,35305
5209,1,00:00:24.61,14:22:46,409408,35309
5210,2,00:00:23.827,14:55:22,409430,35309
5211,1,00:00:24.537,14:25:39,409466,35313
5212,2,00:00:24.033,14:45:06,409479,35313
5213,1,00:00:23.94,14:27:13,409523,35317
5214,2,00:00:23.822,14:56:59,409543,35317
5215,1,00:00:24.043,14:24:20,409576,35320
5216,2,00:00:24.553,14:52:41,409595,35320
5217,1,00:00:25.34,14:45:26,409646,35324
5218,1,00:00:26.427,14:26:00,409687,35327
5219,2,00:00:24.418,15:00:16,409710,35327
5220,1,00:00:25.15,14:27:38,409742,35330
5221,2,00:00:25.515,14:54:36,409760,35330
5222,1,00:00:26.843,14:22:49,409794,35334
5223,2,00:00:23.694,14:52:50,409814,35334
5224,3,00:00:24.082,15:16:39,409830,35334
5225,1,00:00:25.301,14:38:06,409858,35337
5226,2,00:00:24.341,15:02:07,409874,35337
5227,1,00:00:25.145,14:38:08,409912,35340
5228,1,00:00:24.505,14:24:42,409956,35342
5229,2,00:00:23.757,14:49:06,409972,35342
5230,1,00:00:25.539,14:52:20,410027,35344
5231,1,00:00:25.183,14:23:07,410059,35345
5232,2,00:00:24.363,14:53:29,410079,35345
5233,1,00:00:25.962,14:27:29,410099,35347
5234,1,00:00:33.275,14:06:49,410113,35350
5235,1,00:00:27.786,14:07:30,410121,35352
5236,2,00:13:30.454,14:11:17,410123,35352
5237,3,00:00:36.594,14:26:32,410124,35352
5238,1,00:00:26.35,20:06:14,410127,35354
5239,2,00:00:30.546,20:35:17,410142,35354
5240,3,00:00:28.97,21:07:19,410159,35354
5241,1,00:00:25.925,20:06:15,410191,35358
5242,2,00:00:28.89,20:33:33,410205,35358
5243,3,00:00:28.921,21:05:33,410222,35358
5244,4,00:00:28.662,21:33:41,410237,35358
5245,1,00:00:24.453,20:06:19,410255,35362
5246,2,00:00:29.15,20:33:37,410269,35362
5247,3,00:00:28.421,21:09:30,410288,35362
5248,4,00:00:28.315,21:30:08,410299,35362
5249,1,00:00:24.874,20:06:21,410319,35366
5250,2,00:00:29.041,20:37:28,410335,35366
5251,3,00:00:29.135,21:07:36,410351,35366
5252,4,00:00:28.954,21:31:56,410364,35366
5253,1,00:00:24.342,20:06:48,410383,35370
5254,2,00:00:28.924,20:51:16,410406,35370
5255,3,00:00:29.391,21:24:58,410424,35370
5256,1,00:00:25.74,20:06:26,410445,35372
5257,2,00:00:28.815,20:30:12,410457,35372
5258,3,00:00:28.948,20:56:59,410471,35372
5259,4,00:00:28.854,21:28:59,410488,35372
5260,1,00:00:24.649,20:06:22,410509,35376
5261,2,00:00:29.401,20:31:59,410522,35376
5262,3,00:00:30.381,21:10:00,410542,35376
5263,1,00:00:32.821,20:06:31,410573,35380
5264,2,00:00:28.742,20:53:08,410597,35380
5265,1,00:00:24.584,20:06:24,410637,35384
5266,2,00:00:30.301,20:33:53,410651,35384
5267,3,00:00:29.205,21:15:47,410673,35384
5268,1,00:00:25.816,20:06:28,410701,35388
5269,2,00:00:28.759,20:37:54,410717,35388
5270,3,00:00:29.754,21:17:53,410738,35388
5271,1,00:00:26.519,20:06:32,410763,35390
5272,2,00:00:30.307,20:39:52,410780,35390
5273,3,00:00:30.16,21:14:20,410798,35390
5274,1,00:00:25.929,20:06:27,410825,35393
5275,2,00:00:28.682,20:35:53,410840,35393
5276,3,00:00:29.578,20:58:52,410852,35393
5277,4,00:00:29.903,21:27:23,410867,35393
5278,1,00:00:25.057,20:06:44,410887,35396
5279,2,00:00:30.297,20:38:03,410903,35396
5280,3,00:00:29.537,21:12:35,410921,35396
5281,1,00:00:25.973,20:06:25,410948,35398
5282,2,00:00:29.846,20:18:50,410954,35398
5283,3,00:00:29.32,20:57:18,410974,35398
5284,4,00:00:29.377,21:37:18,410995,35398
5285,1,00:00:25.211,20:06:45,411011,35402
5286,2,00:00:28.847,20:26:49,411021,35402
5287,3,00:00:28.804,21:11:01,411044,35402
5288,1,00:00:24.308,20:06:42,411072,35404
5289,2,00:00:30.532,20:40:10,411089,35404
5290,3,00:00:30.471,21:14:53,411107,35404
5291,1,00:00:26.135,20:06:30,411133,35406
5292,2,00:00:29.706,20:20:49,411140,35406
5293,3,00:00:29.468,20:53:46,411157,35406
5294,4,00:00:29.68,21:15:00,411168,35406
5295,1,00:00:24.343,20:06:43,411195,35409
5296,2,00:01:44.383,20:42:20,411213,35409
5297,3,00:00:30.614,21:12:43,411228,35409
5298,4,00:00:42.368,21:34:04,411239,35409
5299,1,00:00:42.815,20:06:33,411255,35411
5300,2,00:00:28.998,20:34:34,411269,35411
5301,3,00:00:29.025,20:57:36,411281,35411
5302,1,00:00:32.709,20:06:40,411300,35414
5303,2,00:00:28.78,20:34:33,411314,35414
5304,3,00:00:28.545,21:03:12,411329,35414
5305,4,00:01:03.68,21:07:22,411331,35414
5306,1,00:00:24.197,15:41:04,411362,35424
5307,2,00:00:24.408,16:15:24,411382,35424
5308,1,00:00:23.935,15:20:26,411409,35428
5309,2,00:00:23.856,15:51:10,411427,35428
5310,3,00:00:28.274,16:15:26,411441,35428
5311,1,00:00:23.75,15:20:50,411468,35432
5312,2,00:00:24.661,15:58:19,411490,35432
5313,3,00:00:23.476,16:15:58,411500,35432
5314,1,00:00:24.584,15:39:31,411538,35436
5315,2,00:00:24.412,15:59:55,411550,35436
5316,3,00:00:24.809,16:13:46,411558,35436
5317,1,00:00:23.828,15:55:11,411606,35440
5318,1,00:00:27.024,15:20:38,411644,35443
5319,2,00:00:23.947,16:00:19,411667,35443
5320,1,00:00:25.195,15:20:50,411703,35447
5321,2,00:00:24.061,15:52:01,411721,35447
5322,3,00:00:23.92,16:14:25,411734,35447
5323,1,00:00:26.609,15:20:45,411760,35449
5324,2,00:00:24.012,15:53:41,411779,35449
5325,3,00:00:25.192,16:14:32,411791,35449
5326,1,00:00:24.738,15:20:44,411819,35453
5327,2,00:00:24.645,16:08:59,411847,35453
5328,1,00:00:23.928,15:59:04,411900,35457
5329,1,00:00:24.4,15:40:01,411946,35459
5330,2,00:00:24.473,16:09:13,411963,35459
5331,1,00:00:25.272,15:41:45,412005,35462
5332,2,00:00:24.706,16:09:14,412021,35462
5333,1,00:00:23.528,15:06:15,412041,35464
5334,2,00:00:24.425,15:15:25,412046,35464
5335,3,00:00:23.778,15:59:30,412071,35464
5336,1,00:00:32.413,15:06:13,412099,35468
5337,2,00:00:24.338,15:55:54,412127,35468
5338,3,00:00:24.718,16:15:33,412138,35468
5339,1,00:00:25.82,15:20:59,412164,35471
5340,2,00:00:26.156,15:57:42,412185,35471
5341,3,00:00:25.201,16:18:14,412196,35471
5342,1,00:00:25.368,15:26:26,412223,35473
5343,2,00:00:33.338,15:59:29,412242,35473
5344,1,00:00:24.697,16:00:57,412299,35475
5345,1,00:00:23.689,15:39:17,412334,35477
5346,1,00:00:30.782,15:06:25,412358,35481
5347,2,00:00:24.814,15:44:09,412379,35481
5348,3,00:00:25.006,16:13:44,412396,35481
5349,1,00:00:30.679,15:06:24,412399,35484
5350,1,00:00:22.673,14:23:28,412441,35494
5351,2,00:00:23.15,14:51:24,412458,35494
5352,1,00:00:22.855,14:20:15,412495,35498
5353,2,00:00:22.788,14:49:53,412513,35498
5354,1,00:00:22.989,14:25:25,412554,35502
5355,2,00:00:22.732,14:58:11,412574,35502
5356,1,00:00:23.226,14:23:35,412609,35506
5357,2,00:00:22.887,14:59:47,412631,35506
5358,1,00:00:23.244,14:23:45,412665,35510
5359,2,00:00:22.762,14:47:00,412679,35510
5360,1,00:00:22.996,14:20:26,412719,35514
5361,2,00:00:25.861,14:56:52,412741,35514
5362,1,00:00:23.605,14:23:45,412777,35518
5363,2,00:00:22.721,14:52:07,412794,35518
5364,1,00:00:22.832,14:22:12,412832,35522
